-27.465563	153.033411	2016-11-29 17:13:42	MOVING
-27.46557	153.033433	2016-11-29 17:13:43	MOVING
-27.465585	153.033433	2016-11-29 17:13:44	MOVING
-27.465596	153.033453	2016-11-29 17:13:45	MOVING
-27.465601	153.033469	2016-11-29 17:13:46	MOVING
-27.465606	153.033482	2016-11-29 17:13:47	MOVING
-27.46561	153.033498	2016-11-29 17:13:48	MOVING
-27.465611	153.033513	2016-11-29 17:13:49	MOVING
-27.465608	153.033525	2016-11-29 17:13:50	MOVING
-27.465603	153.033538	2016-11-29 17:13:51	MOVING
-27.465609	153.033548	2016-11-29 17:13:52	MOVING
-27.465615	153.033559	2016-11-29 17:13:53	MOVING
-27.465614	153.03357	2016-11-29 17:13:54	MOVING
